"","ins1","ins2","k80","chr1","start1","end1","chr2","start2","end2","mid1","mid2","same_chr","genomic_dist_mid","genomic_dist_edge","in_gap","rank"
"554","A6-Wild5B_139","A6-Wild5B_137",0.0120264009165981,"2R",8174647,8174647,"2R",5950277,5950277,8174647,5950277,TRUE,2224370,2224370,FALSE,554
"555","A6-Wild5B_142","A6-Wild5B_139",0.0120264009165981,"2R",11778230,11778230,"2R",8174647,8174647,11778230,8174647,TRUE,3603583,3603583,FALSE,555
"556","A6-Wild5B_80","A6-Wild5B_61",0.0120264009165981,"X",11420634,11420634,"X",6307214,6307214,11420634,6307214,TRUE,5113420,5113420,FALSE,556
"557","A6-Wild5B_141","A6-Wild5B_139",0.0120434412090335,"2R",9243894,9243894,"2R",8174647,8174647,9243894,8174647,TRUE,1069247,1069247,FALSE,557
"558","A6-Wild5B_80","A6-Wild5B_65",0.0120434412090335,"X",11420634,11420634,"X",11427328,11427328,11420634,11427328,TRUE,6694,6694,FALSE,558
"559","A6-Wild5B_42","A6-Wild5B_38",0.0121394555523575,"2L",259124,259126,"2L",20715244,20715244,259125,20715244,TRUE,20456119,20456118,FALSE,559
"560","A6-Wild5B_42","A6-Wild5B_41",0.0121394555523575,"2L",259124,259126,"2L",21783487,21783487,259125,21783487,TRUE,21524362,21524361,FALSE,560
"561","A6-Wild5B_110","A6-Wild5B_108",0.0126589054070373,"3R",14096156,14096156,"3R",12789257,12789257,14096156,12789257,TRUE,1306899,1306899,FALSE,561
"562","A6-Wild5B_86","A6-Wild5B_81",0.0126734700645358,"X",19817401,19817401,"X",12314203,12314203,19817401,12314203,TRUE,7503198,7503198,FALSE,562
"563","A6-Wild5B_17","A6-Wild5B_6",0.0126767365984505,"3L",17612244,17612244,"3L",19413146,19413146,17612244,19413146,TRUE,1800902,1800902,FALSE,563
"564","A6-Wild5B_38","A6-Wild5B_36",0.0126797581423906,"2L",20715244,20715244,"2L",19629864,19629864,20715244,19629864,TRUE,1085380,1085380,FALSE,564
"565","A6-Wild5B_41","A6-Wild5B_36",0.0126797581423906,"2L",21783487,21783487,"2L",19629864,19629864,21783487,19629864,TRUE,2153623,2153623,FALSE,565
"566","A6-Wild5B_10","A6-Wild5B_4",0.0126797581423906,"3L",5716940,5716940,"3L",12008163,12008163,5716940,12008163,TRUE,6291223,6291223,FALSE,566
"567","A6-Wild5B_10","A6-Wild5B_9",0.0126797581423906,"3L",5716940,5716940,"3L",4840417,4840417,5716940,4840417,TRUE,876523,876523,FALSE,567
"568","A6-Wild5B_135","A6-Wild5B_130",0.0126823997841487,"2R",25105373,25105373,"2R",13543833,13543833,25105373,13543833,TRUE,11561540,11561540,FALSE,568
"569","A6-Wild5B_140","A6-Wild5B_130",0.0126823997841487,"2R",8301454,8301454,"2R",13543833,13543833,8301454,13543833,TRUE,5242379,5242379,FALSE,569
"570","A6-Wild5B_110","A6-Wild5B_105",0.0126886967033281,"3R",14096156,14096156,"3R",4821131,4821131,14096156,4821131,TRUE,9275025,9275025,FALSE,570
"571","A6-Wild5B_86","A6-Wild5B_61",0.0126886967033281,"X",19817401,19817401,"X",6307214,6307214,19817401,6307214,TRUE,13510187,13510187,FALSE,571
"572","A6-Wild5B_11","A6-Wild5B_10",0.0126976478759374,"3L",8894574,8894574,"3L",5716940,5716940,8894574,5716940,TRUE,3177634,3177634,FALSE,572
"573","A6-Wild5B_19","A6-Wild5B_10",0.0126976478759374,"3L",20713459,20713459,"3L",5716940,5716940,20713459,5716940,TRUE,14996519,14996519,FALSE,573
"574","A6-Wild5B_20","A6-Wild5B_10",0.0126976478759374,"3L",22204693,22204693,"3L",5716940,5716940,22204693,5716940,TRUE,16487753,16487753,FALSE,574
"575","A6-Wild5B_139","A6-Wild5B_138",0.0127301500347793,"2R",8174647,8174647,"2R",7735187,7735187,8174647,7735187,TRUE,439460,439460,FALSE,575
"576","A6-Wild5B_85","A6-Wild5B_80",0.0127677992125969,"X",19790921,19790921,"X",11420634,11420634,19790921,11420634,TRUE,8370287,8370287,FALSE,576
"577","A6-Wild5B_10","A6-Wild5B_7",0.012859013441375,"3L",5716940,5716940,"3L",3081513,3081513,5716940,3081513,TRUE,2635427,2635427,FALSE,577
"578","A6-Wild5B_18","A6-Wild5B_10",0.012859013441375,"3L",18063281,18063281,"3L",5716940,5716940,18063281,5716940,TRUE,12346341,12346341,FALSE,578
"579","A6-Wild5B_119","A6-Wild5B_115",0.0133637500373159,"3R",21338431,21338431,"3R",17494003,17494003,21338431,17494003,TRUE,3844428,3844428,FALSE,579
"580","A6-Wild5B_81","A6-Wild5B_79",0.0133637500373159,"X",12314203,12314203,"X",11176209,11176209,12314203,11176209,TRUE,1137994,1137994,FALSE,580
"581","A6-Wild5B_115","A6-Wild5B_107",0.0133731564223349,"3R",17494003,17494003,"3R",10918807,10918807,17494003,10918807,TRUE,6575196,6575196,FALSE,581
"582","A6-Wild5B_115","A6-Wild5B_112",0.0133731564223349,"3R",17494003,17494003,"3R",17216226,17216226,17494003,17216226,TRUE,277777,277777,FALSE,582
"583","A6-Wild5B_119","A6-Wild5B_114",0.0133731564223349,"3R",21338431,21338431,"3R",17271847,17271847,21338431,17271847,TRUE,4066584,4066584,FALSE,583
"584","A6-Wild5B_117","A6-Wild5B_115",0.0133731564223349,"3R",18699956,18699956,"3R",17494003,17494003,18699956,17494003,TRUE,1205953,1205953,FALSE,584
"585","A6-Wild5B_124","A6-Wild5B_115",0.0133731564223349,"3R",27485330,27485331,"3R",17494003,17494003,27485330.5,17494003,TRUE,9991327.5,9991327,FALSE,585
"586","A6-Wild5B_81","A6-Wild5B_70",0.0133731564223349,"X",12314203,12314203,"X",17275315,17275315,12314203,17275315,TRUE,4961112,4961112,FALSE,586
"587","A6-Wild5B_81","A6-Wild5B_71",0.0133731564223349,"X",12314203,12314203,"X",4490761,4490761,12314203,4490761,TRUE,7823442,7823442,FALSE,587
"588","A6-Wild5B_31","A6-Wild5B_25",0.0133801843160739,"2L",15077860,15077860,"2L",10567015,10567015,15077860,10567015,TRUE,4510845,4510845,FALSE,588
"589","A6-Wild5B_50","A6-Wild5B_25",0.0133801843160739,"2L",12245969,12245969,"2L",10567015,10567015,12245969,10567015,TRUE,1678954,1678954,FALSE,589
"590","A6-Wild5B_51","A6-Wild5B_25",0.0133801843160739,"2L",14671836,14671836,"2L",10567015,10567015,14671836,10567015,TRUE,4104821,4104821,FALSE,590
"591","A6-Wild5B_39","A6-Wild5B_31",0.0133801843160739,"2L",20952528,20952528,"2L",15077860,15077860,20952528,15077860,TRUE,5874668,5874668,FALSE,591
"592","A6-Wild5B_47","A6-Wild5B_31",0.0133801843160739,"2L",7966456,7966456,"2L",15077860,15077860,7966456,15077860,TRUE,7111404,7111404,FALSE,592
"593","A6-Wild5B_50","A6-Wild5B_39",0.0133801843160739,"2L",12245969,12245969,"2L",20952528,20952528,12245969,20952528,TRUE,8706559,8706559,FALSE,593
"594","A6-Wild5B_51","A6-Wild5B_39",0.0133801843160739,"2L",14671836,14671836,"2L",20952528,20952528,14671836,20952528,TRUE,6280692,6280692,FALSE,594
"595","A6-Wild5B_50","A6-Wild5B_47",0.0133801843160739,"2L",12245969,12245969,"2L",7966456,7966456,12245969,7966456,TRUE,4279513,4279513,FALSE,595
"596","A6-Wild5B_51","A6-Wild5B_47",0.0133801843160739,"2L",14671836,14671836,"2L",7966456,7966456,14671836,7966456,TRUE,6705380,6705380,FALSE,596
"597","A6-Wild5B_134","A6-Wild5B_132",0.0133801843160739,"2R",19547861,19547861,"2R",19053462,19053462,19547861,19053462,TRUE,494399,494399,FALSE,597
"598","A6-Wild5B_137","A6-Wild5B_132",0.0133801843160739,"2R",5950277,5950277,"2R",19053462,19053462,5950277,19053462,TRUE,13103185,13103185,FALSE,598
"599","A6-Wild5B_142","A6-Wild5B_132",0.0133801843160739,"2R",11778230,11778230,"2R",19053462,19053462,11778230,19053462,TRUE,7275232,7275232,FALSE,599
"600","A6-Wild5B_134","A6-Wild5B_133",0.0133801843160739,"2R",19547861,19547861,"2R",19073594,19073594,19547861,19073594,TRUE,474267,474267,FALSE,600
"601","A6-Wild5B_137","A6-Wild5B_133",0.0133801843160739,"2R",5950277,5950277,"2R",19073594,19073594,5950277,19073594,TRUE,13123317,13123317,FALSE,601
"602","A6-Wild5B_142","A6-Wild5B_133",0.0133801843160739,"2R",11778230,11778230,"2R",19073594,19073594,11778230,19073594,TRUE,7295364,7295364,FALSE,602
"603","A6-Wild5B_102","A6-Wild5B_99",0.0133801843160739,"3R",28957954,28957954,"3R",27859546,27859546,28957954,27859546,TRUE,1098408,1098408,FALSE,603
"604","A6-Wild5B_125","A6-Wild5B_99",0.0133801843160739,"3R",27856815,27858239,"3R",27859546,27859546,27857527,27859546,TRUE,2019,1307,FALSE,604
"605","A6-Wild5B_103","A6-Wild5B_102",0.0133801843160739,"3R",29470824,29470824,"3R",28957954,28957954,29470824,28957954,TRUE,512870,512870,FALSE,605
"606","A6-Wild5B_125","A6-Wild5B_103",0.0133801843160739,"3R",27856815,27858239,"3R",29470824,29470824,27857527,29470824,TRUE,1613297,1612585,FALSE,606
"607","A6-Wild5B_75","A6-Wild5B_61",0.0133801843160739,"X",6802665,6802665,"X",6307214,6307214,6802665,6307214,TRUE,495451,495451,FALSE,607
"608","A6-Wild5B_115","A6-Wild5B_101",0.0133825760589162,"3R",17494003,17494003,"3R",28754073,28754073,17494003,28754073,TRUE,11260070,11260070,FALSE,608
"609","A6-Wild5B_115","A6-Wild5B_102",0.0133825760589162,"3R",17494003,17494003,"3R",28957954,28957954,17494003,28957954,TRUE,11463951,11463951,FALSE,609
"610","A6-Wild5B_114","A6-Wild5B_107",0.0133825760589162,"3R",17271847,17271847,"3R",10918807,10918807,17271847,10918807,TRUE,6353040,6353040,FALSE,610
"611","A6-Wild5B_114","A6-Wild5B_112",0.0133825760589162,"3R",17271847,17271847,"3R",17216226,17216226,17271847,17216226,TRUE,55621,55621,FALSE,611
"612","A6-Wild5B_117","A6-Wild5B_114",0.0133825760589162,"3R",18699956,18699956,"3R",17271847,17271847,18699956,17271847,TRUE,1428109,1428109,FALSE,612
"613","A6-Wild5B_124","A6-Wild5B_114",0.0133825760589162,"3R",27485330,27485331,"3R",17271847,17271847,27485330.5,17271847,TRUE,10213483.5,10213483,FALSE,613
"614","A6-Wild5B_125","A6-Wild5B_115",0.0133825760589162,"3R",27856815,27858239,"3R",17494003,17494003,27857527,17494003,TRUE,10363524,10362812,FALSE,614
"615","A6-Wild5B_81","A6-Wild5B_75",0.0133825760589162,"X",12314203,12314203,"X",6802665,6802665,12314203,6802665,TRUE,5511538,5511538,FALSE,615
"616","A6-Wild5B_34","A6-Wild5B_25",0.0133896138342681,"2L",17945784,17945784,"2L",10567015,10567015,17945784,10567015,TRUE,7378769,7378769,FALSE,616
"617","A6-Wild5B_54","A6-Wild5B_25",0.0133896138342681,"2L",17088368,17088368,"2L",10567015,10567015,17088368,10567015,TRUE,6521353,6521353,FALSE,617
"618","A6-Wild5B_39","A6-Wild5B_34",0.0133896138342681,"2L",20952528,20952528,"2L",17945784,17945784,20952528,17945784,TRUE,3006744,3006744,FALSE,618
"619","A6-Wild5B_47","A6-Wild5B_34",0.0133896138342681,"2L",7966456,7966456,"2L",17945784,17945784,7966456,17945784,TRUE,9979328,9979328,FALSE,619
"620","A6-Wild5B_56","A6-Wild5B_36",0.0133896138342681,"2L",18901797,18901797,"2L",19629864,19629864,18901797,19629864,TRUE,728067,728067,FALSE,620
"621","A6-Wild5B_54","A6-Wild5B_39",0.0133896138342681,"2L",17088368,17088368,"2L",20952528,20952528,17088368,20952528,TRUE,3864160,3864160,FALSE,621
"622","A6-Wild5B_54","A6-Wild5B_47",0.0133896138342681,"2L",17088368,17088368,"2L",7966456,7966456,17088368,7966456,TRUE,9121912,9121912,FALSE,622
"623","A6-Wild5B_143","A6-Wild5B_130",0.0133896138342681,"2R",14518122,14518122,"2R",13543833,13543833,14518122,13543833,TRUE,974289,974289,FALSE,623
"624","A6-Wild5B_99","A6-Wild5B_89",0.0133896138342681,"3R",27859546,27859546,"3R",4759777,4761207,27859546,4760492,TRUE,23099054,23098339,FALSE,624
"625","A6-Wild5B_103","A6-Wild5B_89",0.0133896138342681,"3R",29470824,29470824,"3R",4759777,4761207,29470824,4760492,TRUE,24710332,24709617,FALSE,625
"626","A6-Wild5B_107","A6-Wild5B_99",0.0133896138342681,"3R",10918807,10918807,"3R",27859546,27859546,10918807,27859546,TRUE,16940739,16940739,FALSE,626
"627","A6-Wild5B_112","A6-Wild5B_99",0.0133896138342681,"3R",17216226,17216226,"3R",27859546,27859546,17216226,27859546,TRUE,10643320,10643320,FALSE,627
"628","A6-Wild5B_119","A6-Wild5B_99",0.0133896138342681,"3R",21338431,21338431,"3R",27859546,27859546,21338431,27859546,TRUE,6521115,6521115,FALSE,628
"629","A6-Wild5B_124","A6-Wild5B_99",0.0133896138342681,"3R",27485330,27485331,"3R",27859546,27859546,27485330.5,27859546,TRUE,374215.5,374215,FALSE,629
"630","A6-Wild5B_107","A6-Wild5B_103",0.0133896138342681,"3R",10918807,10918807,"3R",29470824,29470824,10918807,29470824,TRUE,18552017,18552017,FALSE,630
"631","A6-Wild5B_112","A6-Wild5B_103",0.0133896138342681,"3R",17216226,17216226,"3R",29470824,29470824,17216226,29470824,TRUE,12254598,12254598,FALSE,631
"632","A6-Wild5B_119","A6-Wild5B_103",0.0133896138342681,"3R",21338431,21338431,"3R",29470824,29470824,21338431,29470824,TRUE,8132393,8132393,FALSE,632
"633","A6-Wild5B_124","A6-Wild5B_103",0.0133896138342681,"3R",27485330,27485331,"3R",29470824,29470824,27485330.5,29470824,TRUE,1985493.5,1985493,FALSE,633
"634","A6-Wild5B_70","A6-Wild5B_61",0.0133896138342681,"X",17275315,17275315,"X",6307214,6307214,17275315,6307214,TRUE,10968101,10968101,FALSE,634
"635","A6-Wild5B_71","A6-Wild5B_61",0.0133896138342681,"X",4490761,4490761,"X",6307214,6307214,4490761,6307214,TRUE,1816453,1816453,FALSE,635
"636","A6-Wild5B_79","A6-Wild5B_61",0.0133896138342681,"X",11176209,11176209,"X",6307214,6307214,11176209,6307214,TRUE,4868995,4868995,FALSE,636
"637","A6-Wild5B_115","A6-Wild5B_89",0.0133920089750832,"3R",17494003,17494003,"3R",4759777,4761207,17494003,4760492,TRUE,12733511,12732796,FALSE,637
"638","A6-Wild5B_114","A6-Wild5B_101",0.0133920089750832,"3R",17271847,17271847,"3R",28754073,28754073,17271847,28754073,TRUE,11482226,11482226,FALSE,638
"639","A6-Wild5B_114","A6-Wild5B_102",0.0133920089750832,"3R",17271847,17271847,"3R",28957954,28957954,17271847,28957954,TRUE,11686107,11686107,FALSE,639
"640","A6-Wild5B_125","A6-Wild5B_114",0.0133920089750832,"3R",27856815,27858239,"3R",17271847,17271847,27857527,17271847,TRUE,10585680,10584968,FALSE,640
"641","A6-Wild5B_145","A6-Wild5B_130",0.0133990566529042,"2R",19518677,19518677,"2R",13543833,13543833,19518677,13543833,TRUE,5974844,5974844,FALSE,641
"642","A6-Wild5B_6","A6-Wild5B_4",0.0133990566529042,"3L",19413146,19413146,"3L",12008163,12008163,19413146,12008163,TRUE,7404983,7404983,FALSE,642
"643","A6-Wild5B_9","A6-Wild5B_6",0.0133990566529042,"3L",4840417,4840417,"3L",19413146,19413146,4840417,19413146,TRUE,14572729,14572729,FALSE,643
"644","A6-Wild5B_101","A6-Wild5B_99",0.0133990566529042,"3R",28754073,28754073,"3R",27859546,27859546,28754073,27859546,TRUE,894527,894527,FALSE,644
"645","A6-Wild5B_117","A6-Wild5B_99",0.0133990566529042,"3R",18699956,18699956,"3R",27859546,27859546,18699956,27859546,TRUE,9159590,9159590,FALSE,645
"646","A6-Wild5B_103","A6-Wild5B_101",0.0133990566529042,"3R",29470824,29470824,"3R",28754073,28754073,29470824,28754073,TRUE,716751,716751,FALSE,646
"647","A6-Wild5B_117","A6-Wild5B_103",0.0133990566529042,"3R",18699956,18699956,"3R",29470824,29470824,18699956,29470824,TRUE,10770868,10770868,FALSE,647
"648","A6-Wild5B_85","A6-Wild5B_57",0.0133990566529042,"X",19790921,19790921,"X",996839,996839,19790921,996839,TRUE,18794082,18794082,FALSE,648
"649","A6-Wild5B_114","A6-Wild5B_89",0.0134014551989387,"3R",17271847,17271847,"3R",4759777,4761207,17271847,4760492,TRUE,12511355,12510640,FALSE,649
"650","A6-Wild5B_25","A6-Wild5B_22",0.0134085128001435,"2L",10567015,10567015,"2L",262632,262632,10567015,262632,TRUE,10304383,10304383,FALSE,650
"651","A6-Wild5B_39","A6-Wild5B_22",0.0134085128001435,"2L",20952528,20952528,"2L",262632,262632,20952528,262632,TRUE,20689896,20689896,FALSE,651
"652","A6-Wild5B_47","A6-Wild5B_22",0.0134085128001435,"2L",7966456,7966456,"2L",262632,262632,7966456,262632,TRUE,7703824,7703824,FALSE,652
"653","A6-Wild5B_134","A6-Wild5B_129",0.0134085128001435,"2R",19547861,19547861,"2R",7479086,7479086,19547861,7479086,TRUE,12068775,12068775,FALSE,653
"654","A6-Wild5B_137","A6-Wild5B_129",0.0134085128001435,"2R",5950277,5950277,"2R",7479086,7479086,5950277,7479086,TRUE,1528809,1528809,FALSE,654
"655","A6-Wild5B_142","A6-Wild5B_129",0.0134085128001435,"2R",11778230,11778230,"2R",7479086,7479086,11778230,7479086,TRUE,4299144,4299144,FALSE,655
"656","A6-Wild5B_141","A6-Wild5B_138",0.013443926030372,"2R",9243894,9243894,"2R",7735187,7735187,9243894,7735187,TRUE,1508707,1508707,FALSE,656
"657","A6-Wild5B_80","A6-Wild5B_57",0.013472525272538,"X",11420634,11420634,"X",996839,996839,11420634,996839,TRUE,10423795,10423795,FALSE,657
"658","A6-Wild5B_139","A6-Wild5B_128",0.0134734203219786,"2R",8174647,8174647,"2R",2309839,2311271,8174647,2310555,TRUE,5864092,5863376,FALSE,658
"659","A6-Wild5B_56","A6-Wild5B_42",0.013606200623418,"2L",18901797,18901797,"2L",259124,259126,18901797,259125,TRUE,18642672,18642671,FALSE,659
"660","A6-Wild5B_115","A6-Wild5B_113",0.0140591893338364,"3R",17494003,17494003,"3R",17243575,17243575,17494003,17243575,TRUE,250428,250428,FALSE,660
"661","A6-Wild5B_81","A6-Wild5B_64",0.0140591893338364,"X",12314203,12314203,"X",10644563,10644563,12314203,10644563,TRUE,1669640,1669640,FALSE,661
"662","A6-Wild5B_114","A6-Wild5B_113",0.0140690796248931,"3R",17271847,17271847,"3R",17243575,17243575,17271847,17243575,TRUE,28272,28272,FALSE,662
"663","A6-Wild5B_82","A6-Wild5B_81",0.0140690796248931,"X",12348619,12348619,"X",12314203,12314203,12348619,12314203,TRUE,34416,34416,FALSE,663
"664","A6-Wild5B_54","A6-Wild5B_36",0.0140704642888541,"2L",17088368,17088368,"2L",19629864,19629864,17088368,19629864,TRUE,2541496,2541496,FALSE,664
"665","A6-Wild5B_119","A6-Wild5B_110",0.0140704642888541,"3R",21338431,21338431,"3R",14096156,14096156,21338431,14096156,TRUE,7242275,7242275,FALSE,665
"666","A6-Wild5B_86","A6-Wild5B_64",0.0140789838413157,"X",19817401,19817401,"X",10644563,10644563,19817401,10644563,TRUE,9172838,9172838,FALSE,666
"667","A6-Wild5B_36","A6-Wild5B_34",0.0140803704724544,"2L",19629864,19629864,"2L",17945784,17945784,19629864,17945784,TRUE,1684080,1684080,FALSE,667
"668","A6-Wild5B_110","A6-Wild5B_107",0.0140803704724544,"3R",14096156,14096156,"3R",10918807,10918807,14096156,10918807,TRUE,3177349,3177349,FALSE,668
"669","A6-Wild5B_112","A6-Wild5B_110",0.0140803704724544,"3R",17216226,17216226,"3R",14096156,14096156,17216226,14096156,TRUE,3120070,3120070,FALSE,669
"670","A6-Wild5B_117","A6-Wild5B_110",0.0140803704724544,"3R",18699956,18699956,"3R",14096156,14096156,18699956,14096156,TRUE,4603800,4603800,FALSE,670
"671","A6-Wild5B_124","A6-Wild5B_110",0.0140803704724544,"3R",27485330,27485331,"3R",14096156,14096156,27485330.5,14096156,TRUE,13389174.5,13389174,FALSE,671
"672","A6-Wild5B_86","A6-Wild5B_82",0.0140889020125357,"X",19817401,19817401,"X",12348619,12348619,19817401,12348619,TRUE,7468782,7468782,FALSE,672
"673","A6-Wild5B_36","A6-Wild5B_31",0.0140902906150472,"2L",19629864,19629864,"2L",15077860,15077860,19629864,15077860,TRUE,4552004,4552004,FALSE,673
"674","A6-Wild5B_50","A6-Wild5B_36",0.0140902906150472,"2L",12245969,12245969,"2L",19629864,19629864,12245969,19629864,TRUE,7383895,7383895,FALSE,674
"675","A6-Wild5B_51","A6-Wild5B_36",0.0140902906150472,"2L",14671836,14671836,"2L",19629864,19629864,14671836,19629864,TRUE,4958028,4958028,FALSE,675
"676","A6-Wild5B_110","A6-Wild5B_101",0.0140902906150472,"3R",14096156,14096156,"3R",28754073,28754073,14096156,28754073,TRUE,14657917,14657917,FALSE,676
"677","A6-Wild5B_110","A6-Wild5B_102",0.0140902906150472,"3R",14096156,14096156,"3R",28957954,28957954,14096156,28957954,TRUE,14861798,14861798,FALSE,677
"678","A6-Wild5B_125","A6-Wild5B_110",0.0140902906150472,"3R",27856815,27858239,"3R",14096156,14096156,27857527,14096156,TRUE,13761371,13760659,FALSE,678
"679","A6-Wild5B_45","A6-Wild5B_36",0.0140953345545267,"2L",6316693,6316694,"2L",19629864,19629864,6316693.5,19629864,TRUE,13313170.5,13313170,FALSE,679
"680","A6-Wild5B_77","A6-Wild5B_61",0.014098834168068,"X",7620286,7620286,"X",6307214,6307214,7620286,6307214,TRUE,1313072,1313072,FALSE,680
"681","A6-Wild5B_36","A6-Wild5B_22",0.0141002247461592,"2L",19629864,19629864,"2L",262632,262632,19629864,262632,TRUE,19367232,19367232,FALSE,681
"682","A6-Wild5B_110","A6-Wild5B_89",0.0141002247461592,"3R",14096156,14096156,"3R",4759777,4761207,14096156,4760492,TRUE,9335664,9334949,FALSE,682
"683","A6-Wild5B_115","A6-Wild5B_94",0.0141101728954004,"3R",17494003,17494003,"3R",20782843,20782843,17494003,20782843,TRUE,3288840,3288840,FALSE,683
"684","A6-Wild5B_120","A6-Wild5B_115",0.0141101728954004,"3R",22494566,22494566,"3R",17494003,17494003,22494566,17494003,TRUE,5000563,5000563,FALSE,684
"685","A6-Wild5B_81","A6-Wild5B_57",0.0141101728954004,"X",12314203,12314203,"X",996839,996839,12314203,996839,TRUE,11317364,11317364,FALSE,685
"686","A6-Wild5B_86","A6-Wild5B_57",0.0141101728954004,"X",19817401,19817401,"X",996839,996839,19817401,996839,TRUE,18820562,18820562,FALSE,686
"687","A6-Wild5B_81","A6-Wild5B_65",0.0141101728954004,"X",12314203,12314203,"X",11427328,11427328,12314203,11427328,TRUE,886875,886875,FALSE,687
"688","A6-Wild5B_86","A6-Wild5B_65",0.0141101728954004,"X",19817401,19817401,"X",11427328,11427328,19817401,11427328,TRUE,8390073,8390073,FALSE,688
"689","A6-Wild5B_108","A6-Wild5B_105",0.0141123235356312,"3R",12789257,12789257,"3R",4821131,4821131,12789257,4821131,TRUE,7968126,7968126,FALSE,689
"690","A6-Wild5B_114","A6-Wild5B_94",0.0141201350924643,"3R",17271847,17271847,"3R",20782843,20782843,17271847,20782843,TRUE,3510996,3510996,FALSE,690
"691","A6-Wild5B_120","A6-Wild5B_114",0.0141201350924643,"3R",22494566,22494566,"3R",17271847,17271847,22494566,17271847,TRUE,5222719,5222719,FALSE,691
"692","A6-Wild5B_118","A6-Wild5B_115",0.0141201350924643,"3R",20778651,20778651,"3R",17494003,17494003,20778651,17494003,TRUE,3284648,3284648,FALSE,692
"693","A6-Wild5B_115","A6-Wild5B_90",0.0141301113671283,"3R",17494003,17494003,"3R",10496725,10496725,17494003,10496725,TRUE,6997278,6997278,FALSE,693
